"Nombre","SKU (Referencia)","Descripción","Precio","Stock","Categoría","Slug / URL","Estado","URLs de las Imágenes"
"PRESERVATIVOS TASTE SABORES - 12 UNIDADES","225487","Pasante Taste están aromatizados y coloreados para una sabrosa diversión. Los sabores incluyen Menta Fresh (verde), Fresa (rojo), Chocolate  (marrón) y Árandano t (azul). Suave,.
Contiene 12 condones

No lubricado con espermicida

Marcado CE

No contiene ingredientes de origen animal.

Sin alcohol

190 mm de longitud nominal

53 mm de ancho nominal

Modo correcto de colocarse y quitarse el condón masculino
Abra y retire el condón de su envoltura con cuidado. Coloque el condón en la cabeza del pene erecto y firme. Si está circuncidado, primero retraiga el prepucio. Saque el aire que se encuentre en la punta del condón","9.95","0","SALUD ÍNTIMA","preservativos-taste-sabores-12-unidades","Activo","https://cdn.zyrosite.com/cdn-ecommerce/store_01JB4WV751ADTRHJ2SN3ETMVVW%2Fassets%2F1734370938892-img_91810_7e66d68eef76378885abcee32410113b_1.png, https://cdn.zyrosite.com/cdn-ecommerce/store_01JB4WV751ADTRHJ2SN3ETMVVW%2Fassets%2F1734370938891-img_91811_01058361ba1c65ce0cc52dc262cb2d3d_1.png, https://cdn.zyrosite.com/cdn-ecommerce/store_01JB4WV751ADTRHJ2SN3ETMVVW%2Fassets%2F1734370938892-img_91809_ef39aef73c684492969d86acc1004961_1.jpg"
"PRESERVATIVOS SENSITIVE - 12 UNIDADES","225482","Los condones Pasante Sensitive Feel son ultra finos para una cercanía intensa. Color liso, paralelo y natural .
Contiene 3 condones

No lubricado con espermicida

Kitemarked

Marcado CE

No contiene ingredientes de origen animal.

Sin alcohol

190 mm de longitud nominal

52 mm de ancho nominal

Modo correcto de colocarse y quitarse el condón masculino
Abra y retire el condón de su envoltura con cuidado. Coloque el condón en la cabeza del pene erecto y firme. Si está circuncidado, primero retraiga el prepucio. Saque el aire que se encuentre en la punta del condón","9.95","0","SALUD ÍNTIMA","preservativos-sensitive-12-unidades","Activo","https://cdn.zyrosite.com/cdn-ecommerce/store_01JB4WV751ADTRHJ2SN3ETMVVW%2Fassets%2F1734370027356-img_91791_e85edd0343d6705b8aadfcb3ce44f622_1.png, https://cdn.zyrosite.com/cdn-ecommerce/store_01JB4WV751ADTRHJ2SN3ETMVVW%2Fassets%2F1734370027356-img_91792_8045da4af812f550dee077c36b6fddf3_1.png, https://cdn.zyrosite.com/cdn-ecommerce/store_01JB4WV751ADTRHJ2SN3ETMVVW%2Fassets%2F1734370027357-img_91790_50873ab3b26a21f08da8706a10eac8b8_1.jpg"
"PRESERVATIVOS REGULAR - 12 UNIDADES","225476","Los condones Pasante Regular tienen una ligera forma cónica para una sensación natural. Suave, de color natural y con punta de tetina.
Contiene 12 condones

No lubricado con espermicida

Marcado CE

No contiene ingredientes de origen animal.

Sin alcohol

190 mm de longitud nominal

54 mm de ancho nominal

Modo correcto de colocarse y quitarse el condón masculino
Abra y retire el condón de su envoltura con cuidado. Coloque el condón en la cabeza del pene erecto y firme. Si está circuncidado, primero retraiga el prepucio. Saque el aire que se encuentre en la punta del condón","9.95","0","SALUD ÍNTIMA","preservativos-regular-12-unidades","Activo","https://cdn.zyrosite.com/cdn-ecommerce/store_01JB4WV751ADTRHJ2SN3ETMVVW%2Fassets%2F1734369673553-img_91774_4f011831bf6c9f2154392576e94ba533_1.png, https://cdn.zyrosite.com/cdn-ecommerce/store_01JB4WV751ADTRHJ2SN3ETMVVW%2Fassets%2F1734369673553-img_91772_f68e2d1607db4bd863d8b4051c963d8a_1.png, https://cdn.zyrosite.com/cdn-ecommerce/store_01JB4WV751ADTRHJ2SN3ETMVVW%2Fassets%2F1734369673553-img_91773_67dc5248b3fa1909d54afbff7fc2cff0_1.png"
"ACEITE DE MASAJE NURU","208886","Una nueva manera de dar masajes de cuerpo entero. Nuru permite el deslizamiento de los cuerpos, unos sobre el otro, en un juego resbaladizo.
Rico en minerales,

Sin Aroma

Incoloros

Aplicar el gel sobre la piel humedecida con agua y disfrutar del sensual masaje de cuerpo entero.
Con nuru experimentarás las sensación de unión total, con un agradable tacto será una experiencia única.
Envase de 500ML","29.95","0","COSMÉTICA SENSORIAL","aceite-de-masaje-nuru","Activo","https://cdn.zyrosite.com/cdn-ecommerce/store_01JB4WV751ADTRHJ2SN3ETMVVW%2Fassets%2F1734352702894-img_42271_da78a9123b94aa54eaa0fe39c231946f_1.jpg"
"ESPUMA CRUNCHY ESTIMULANTE - VAINILLA","234922","Crunchy Foam Vanilla de INTT es una deliciosa espuma hidratante y efervescente con aroma a dulce vainilla diseñada para masajes relajantes y muy excitantes.
Cuando las pequeñas partículas de la espuma entran en contacto con las manos y el cuerpo, proporcionan una experiencia totalmente energizante, ya que activa la microcirculación. Su aroma a vainilla agudiza los sentidos y deja la piel con textura aterciopelada, ligera y suave. No es besable y está pensado para masajes por todo el cuerpo a excepción de la zona íntima.
Viene en un envase con dosificador muy práctico de 100 ml.
Características principales:
Espuma hidratante y efervescente.

Aroma a vainilla.

Masajes relajantes y excitantes.

Experiencia energizante.

Deja la piel suave y tersa.

No es besable.

Cómodo con dosificador.

Envase de 100 ml.","24.95","0","COSMÉTICA SENSORIAL","espuma-crunchy-estimulante-vainilla","Activo","https://cdn.zyrosite.com/cdn-ecommerce/store_01JB4WV751ADTRHJ2SN3ETMVVW%2Fassets%2F1734351869196-img_145223_a6f7ed5f02fb065ec71cd962c7036ec1_1.jpg"
"GEL DE MASAJE EFECTO CALOR - COCO","228347","Voluptas es un gel estimulante refinado y delicioso con un sabor cautivador y sensual que combina la acción hidratante con las propiedades regenerativas y suavizantes de extractos naturales de exquisitas esencias aromáticas.
Delicioso y provocador, es perfecto para esos momentos en los que quieres sabores íntimos alternativos. Este gel tentará tus fantasías y añadirá un toque de sabor durante tus encuentros más íntimos.
También adecuado para su uso como un gel estimulante comestible íntimo, sus propiedades activas le guían a usted y a su pareja hacia experiencias intensas. Este gel de efecto de calentamiento es seguro para su uso con objetos y dispositivos de látex, y su fórmula garantiza la compatibilidad total del condón.
Sabor: Coco y crema 

Compatible con látex

Dermatológicamente testado 

100 ml

Gel de masaje comestible.  La Pasión nunca ha sabido tan bien
Los geles de masaje comestibles son geles deliciosos especialmente formulados para masajes sensuales. Su formulación específica significa que se deslizan suavemente sobre la piel sin causar adherencia manteniendo toda la dulzura de los extractos naturales para garantizar el máximo sabor.

Efecto calor.  Estimulante y afrodisíaco
El efecto calor del gel envuelve todo el cuerpo durante el masaje, estimulando el deseo sexual intenso. Una sensación cálida y envolvente proporciona momentos de placer sin precedentes durante el masaje, estimulando las fantasías más salvajes de cada pareja.

Aromas sensuales. Para un sabor intenso
Gracias a los aromas sensuales contenidos en estos geles, un vórtice intenso de sabores aumenta el placer despertado durante el masaje. Sabores afrutados como fresa o cereza, o sabores más afrodisíacos como chocolate y vainilla, crean un masaje irresistiblemente delicioso.

Compatible con preservativos de látex 
Gracias a su fórmula especial, estos geles de masaje comestibles también son adecuados para su uso como lubricantes aromatizados con efecto de calor. Su delicada fórmula significa que son compatibles con el preservativo, ayudando a prevenir la propagación de enfermedades de transmisión sexual debido al sexo sin protección.","16.95","0","COSMÉTICA SENSORIAL","gel-de-masaje-efecto-calor-coco1","Activo","https://cdn.zyrosite.com/cdn-ecommerce/store_01JB4WV751ADTRHJ2SN3ETMVVW%2Fassets%2F1734351728040-img_103291_8e513c38077529f48e7ca60822692d6d_1.png"
"GEL DE MASAJE EFECTO CALOR - CARAMELO","0.154","Voluptas es un gel estimulante refinado y delicioso con un sabor cautivador y sensual que combina la acción hidratante con las propiedades regenerativas y suavizantes de extractos naturales de exquisitas esencias aromáticas.
Delicioso y provocador, es perfecto para esos momentos en los que quieres sabores íntimos alternativos. Este gel tentará tus fantasías y añadirá un toque de sabor durante tus encuentros más íntimos.
También adecuado para su uso como un gel estimulante comestible íntimo, sus propiedades activas le guían a usted y a su pareja hacia experiencias intensas. Este gel de efecto de calentamiento es seguro para su uso con objetos y dispositivos de látex, y su fórmula garantiza la compatibilidad total del condón.
Sabor: Caramelo

Compatible con látex

Dermatológicamente testado 

100 ml

Gel de masaje comestible.  La Pasión nunca ha sabido tan bien
Los geles de masaje comestibles son geles deliciosos especialmente formulados para masajes sensuales. Su formulación específica significa que se deslizan suavemente sobre la piel sin causar adherencia manteniendo toda la dulzura de los extractos naturales para garantizar el máximo sabor.

Efecto calor.  Estimulante y afrodisíaco
El efecto calor del gel envuelve todo el cuerpo durante el masaje, estimulando el deseo sexual intenso. Una sensación cálida y envolvente proporciona momentos de placer sin precedentes durante el masaje, estimulando las fantasías más salvajes de cada pareja.

Aromas sensuales. Para un sabor intenso
Gracias a los aromas sensuales contenidos en estos geles, un vórtice intenso de sabores aumenta el placer despertado durante el masaje. Sabores afrutados como fresa o cereza, o sabores más afrodisíacos como chocolate y vainilla, crean un masaje irresistiblemente delicioso.

Compatible con preservativos de látex 
Gracias a su fórmula especial, estos geles de masaje comestibles también son adecuados para su uso como lubricantes aromatizados con efecto de calor. Su delicada fórmula significa que son compatibles con el preservativo, ayudando a prevenir la propagación de enfermedades de transmisión sexual debido al sexo sin protección.","16.95","0","COSMÉTICA SENSORIAL","gel-de-masaje-efecto-calor-caramelo","Activo","https://cdn.zyrosite.com/cdn-ecommerce/store_01JB4WV751ADTRHJ2SN3ETMVVW%2Fassets%2F1734351553548-img_103290_1047dddc24f13b92977234ecf4073ad0_1.png"
"GEL DE MASAJE EFECTO CALOR - FRESA","228344","Voluptas es un gel estimulante refinado y delicioso con un sabor cautivador y sensual que combina la acción hidratante con las propiedades regenerativas y suavizantes de extractos naturales de exquisitas esencias aromáticas.
Delicioso y provocador, es perfecto para esos momentos en los que quieres sabores íntimos alternativos. Este gel tentará tus fantasías y añadirá un toque de sabor durante tus encuentros más íntimos.
También adecuado para su uso como un gel estimulante comestible íntimo, sus propiedades activas le guían a usted y a su pareja hacia experiencias intensas. Este gel de efecto de calentamiento es seguro para su uso con objetos y dispositivos de látex, y su fórmula garantiza la compatibilidad total del condón.
Sabor: Fresa

Compatible con látex

Dermatológicamente testado 

100 ml

Gel de masaje comestible.  La Pasión nunca ha sabido tan bien
Los geles de masaje comestibles son geles deliciosos especialmente formulados para masajes sensuales. Su formulación específica significa que se deslizan suavemente sobre la piel sin causar adherencia manteniendo toda la dulzura de los extractos naturales para garantizar el máximo sabor.

Efecto calor.  Estimulante y afrodisíaco
El efecto calor del gel envuelve todo el cuerpo durante el masaje, estimulando el deseo sexual intenso. Una sensación cálida y envolvente proporciona momentos de placer sin precedentes durante el masaje, estimulando las fantasías más salvajes de cada pareja.

Aromas sensuales. Para un sabor intenso
Gracias a los aromas sensuales contenidos en estos geles, un vórtice intenso de sabores aumenta el placer despertado durante el masaje. Sabores afrutados como fresa o cereza, o sabores más afrodisíacos como chocolate y vainilla, crean un masaje irresistiblemente delicioso.

Compatible con preservativos de látex 
Gracias a su fórmula especial, estos geles de masaje comestibles también son adecuados para su uso como lubricantes aromatizados con efecto de calor. Su delicada fórmula significa que son compatibles con el preservativo, ayudando a prevenir la propagación de enfermedades de transmisión sexual debido al sexo sin protección.","16.95","0","COSMÉTICA SENSORIAL","gel-de-masaje-efecto-calor-fresa1","Activo","https://cdn.zyrosite.com/cdn-ecommerce/store_01JB4WV751ADTRHJ2SN3ETMVVW%2Fassets%2F1734351423504-img_103288_8788a369a3ff87a20e59f050eecd2b44_1.png"
"GEL DE MASAJE EFECTO CALOR - VAINILLA","228343","Voluptas es un gel estimulante refinado y delicioso con un sabor cautivador y sensual que combina la acción hidratante con las propiedades regenerativas y suavizantes de extractos naturales de exquisitas esencias aromáticas.
Delicioso y provocador, es perfecto para esos momentos en los que quieres sabores íntimos alternativos. Este gel tentará tus fantasías y añadirá un toque de sabor durante tus encuentros más íntimos.
También adecuado para su uso como un gel estimulante comestible íntimo, sus propiedades activas le guían a usted y a su pareja hacia experiencias intensas. Este gel de efecto de calentamiento es seguro para su uso con objetos y dispositivos de látex, y su fórmula garantiza la compatibilidad total del condón.
Sabor: Vainilla

Compatible con látex

Dermatológicamente testado 

100 ml

Gel de masaje comestible.  La Pasión nunca ha sabido tan bien
Los geles de masaje comestibles son geles deliciosos especialmente formulados para masajes sensuales. Su formulación específica significa que se deslizan suavemente sobre la piel sin causar adherencia manteniendo toda la dulzura de los extractos naturales para garantizar el máximo sabor.

Efecto calor.  Estimulante y afrodisíaco
El efecto calor del gel envuelve todo el cuerpo durante el masaje, estimulando el deseo sexual intenso. Una sensación cálida y envolvente proporciona momentos de placer sin precedentes durante el masaje, estimulando las fantasías más salvajes de cada pareja.

Aromas sensuales. Para un sabor intenso
Gracias a los aromas sensuales contenidos en estos geles, un vórtice intenso de sabores aumenta el placer despertado durante el masaje. Sabores afrutados como fresa o cereza, o sabores más afrodisíacos como chocolate y vainilla, crean un masaje irresistiblemente delicioso.

Compatible con preservativos de látex 
Gracias a su fórmula especial, estos geles de masaje comestibles también son adecuados para su uso como lubricantes aromatizados con efecto de calor. Su delicada fórmula significa que son compatibles con el preservativo, ayudando a prevenir la propagación de enfermedades de transmisión sexual debido al sexo sin protección.","16.95","0","COSMÉTICA SENSORIAL","gel-de-masaje-efecto-calor-vainilla","Activo","https://cdn.zyrosite.com/cdn-ecommerce/store_01JB4WV751ADTRHJ2SN3ETMVVW%2Fassets%2F1734351270497-img_103287_0f5607faec0cbce13ec080a29e2595e8_1.png"
"GEL DE MASAJE EFECTO CALOR - CHOCONUT","228340","Voluptas es un gel estimulante refinado y delicioso con un sabor cautivador y sensual que combina la acción hidratante con las propiedades regenerativas y suavizantes de extractos naturales de exquisitas esencias aromáticas.
Delicioso y provocador, es perfecto para esos momentos en los que quieres sabores íntimos alternativos. Este gel tentará tus fantasías y añadirá un toque de sabor durante tus encuentros más íntimos.
También adecuado para su uso como un gel estimulante comestible íntimo, sus propiedades activas le guían a usted y a su pareja hacia experiencias intensas. Este gel de efecto de calentamiento es seguro para su uso con objetos y dispositivos de látex, y su fórmula garantiza la compatibilidad total del condón.
Sabor: Choconut

Compatible con látex

Dermatológicamente testado

100 ml

Gel de masaje comestible.  La Pasión nunca ha sabido tan bien
Los geles de masaje comestibles son geles deliciosos especialmente formulados para masajes sensuales. Su formulación específica significa que se deslizan suavemente sobre la piel sin causar adherencia manteniendo toda la dulzura de los extractos naturales para garantizar el máximo sabor.

Efecto calor.  Estimulante y afrodisíaco
El efecto calor del gel envuelve todo el cuerpo durante el masaje, estimulando el deseo sexual intenso. Una sensación cálida y envolvente proporciona momentos de placer sin precedentes durante el masaje, estimulando las fantasías más salvajes de cada pareja.

Aromas sensuales. Para un sabor intenso
Gracias a los aromas sensuales contenidos en estos geles, un vórtice intenso de sabores aumenta el placer despertado durante el masaje. Sabores afrutados como fresa o cereza, o sabores más afrodisíacos como chocolate y vainilla, crean un masaje irresistiblemente delicioso.

Compatible con preservativos de látex 
Gracias a su fórmula especial, estos geles de masaje comestibles también son adecuados para su uso como lubricantes aromatizados con efecto de calor. Su delicada fórmula significa que son compatibles con el preservativo, ayudando a prevenir la propagación de enfermedades de transmisión sexual debido al sexo sin protección.","16.95","0","COSMÉTICA SENSORIAL","gel-de-masaje-efecto-calor-choconut","Activo","https://cdn.zyrosite.com/cdn-ecommerce/store_01JB4WV751ADTRHJ2SN3ETMVVW%2Fassets%2F1734350080219-img_103286_7ffc7e188d082b0dcf643d52802fe07c_1.png"
"ACEITE DE MASAJE BIO - WILD ROSES","236894","Luxuria BIO Wild Roses es un aceite de masaje de la nueva línea Bio de Luxuria. Su fórmula nutritiva a base de aceites vegetales totalmente naturales y esencias estimulantes refinadas proporciona una hidratación intensa, dejando la piel suave y perfumada. El aceite estimulará tus sentidos con sus notas floreales y de pétalos de rosa que te acompañarán durante todo el masaje.
 
CARACTERISTICAS:
Modo de empleo: Aplicar la cantidad deseada sobre el cuerpo y masajear.

Uso externo.

Compatible con látex.

Dermatológicamente Comprobado.

Advertencias: No aplicar sobre piel dañada o irritada.","19.95","0","COSMÉTICA SENSORIAL","aceite-de-masaje-bio-wild-roses","Activo","https://cdn.zyrosite.com/cdn-ecommerce/store_01JB4WV751ADTRHJ2SN3ETMVVW%2Fassets%2F1734349958767-img_157185_bff655887bca423e3d1d917ab369bd07_1.jpg"
"ACEITE DE MASAJE BIO - EXOTIC ISLAND","236889","Luxuria BIO Oil Exotic Island es un aceite de masaje de la nueva línea Bio de Luxuria. Su fórmula nutritiva a base de aceites vegetales totalmente naturales y esencias estimulantes refinadas proporciona una hidratación intensa, dejando la piel suave y perfumada. El aceite estimulará tus sentidos con sus notas cálidas, afrutadas y dulces que te acompañarán durante todo el masaje.
 
CARACTERISTICAS:
Modo de empleo: Aplicar una pequeña cantidad deseada sobre el cuerpo y masajear.

Uso externo.

Compatible con látex.

Dermatológicamente Comprobado.

Advertencias: No aplicar sobre piel dañada o irritada.","19.95","0","COSMÉTICA SENSORIAL","aceite-de-masaje-bio-exotic-island","Activo","https://cdn.zyrosite.com/cdn-ecommerce/store_01JB4WV751ADTRHJ2SN3ETMVVW%2Fassets%2F1734349703732-img_157180_5c44d76518c7643a335d5b55b16d9c86_1.jpg"
